video_path,label,source,dataset,video_id,sha256
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/101.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:101,ffd04cad733c24b6eb65096298ac4d439f04119c3b81a92d30d2e1195087b35d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1010.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1010,330ad4c61f5ba8977fd765aae2bc0a84e6a325a8a9a17194d219d7b7f1c0ce3f
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1011.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1011,c69c7235f1645c2f1f398fed7c0119cf89facb3fcb3f3bd930ea3f4be8ff5ba7
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1013.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1013,2b9fa350820d9babb9d3eab5fe9163877fbad374b82c85b89871427ba1830316
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1014.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1014,f22b86066c907d0d12d6b29e508949cdc8c0cf01b5e88dae7703a18d12cf07cc
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1015.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1015,bd3384119cc0928f609ec2c561af106a7548a48275d42968433e8df539d1d22f
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1017.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1017,5e2f0f956ae7a338ad2d91dfb3400d9998aeab1a198bb8843dd3e0a27d7c2ac0
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1019.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1019,e34457acda226e7ba25024038cd4ebf1a368208dee5098b801ec325c1e98bfd0
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1021.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1021,c36f6c5a65e9a0a624effaf4a0fe792b3b1f9a2a860d77b839f0ede43fdfac27
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1022.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1022,cd2c9c2fab46ed9f1e960403d1cfd872fcdcdb35dd64ed34cc6085219b45f804
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1024.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1024,e53271a9a1cd7d0a9b6d33c1e5ec820a0aa6cb963725805b448d872c2e288801
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1026.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1026,e2e3009211176aafa1aa6b7db5a19e0838bd742c67b991a35a0dd6ab1f64baaa
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1027.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1027,fc0fd84be6a1e64e541992abe6cff34e714a03e17dac645e05bcc0aa85734314
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1028.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1028,ff9b229735eee138f9325fb7da0093f0ed327a9d71dc723aacf64eda43eb4876
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1029.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1029,3dc8501bf67df7e4c34d02dee7085bc30b5cdc77ed4c0fb51926678a8122401c
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/103.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:103,e9878bf2e30cf629f05684c5beccca42bcd4051772c26ab8ef04bf52544c237d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1030.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1030,9cff5764d7fb9b3031088048eeef6db9708493c2809c3d97cde4351fc33649af
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1031.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1031,be48ec81f09e90d7ba24ddcc13fd4ab83453691fc5bebb0ff4df41a6afe077b6
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1032.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1032,33b325501cf8959141755558b17c58394894a1ddce4e03b3b4fc72f67484e5dd
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1033.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1033,4b29d0adf55e4125be45becf79dc6deb0c0240e5b17bd72c2af749b037633332
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1034.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1034,4682f68e3a31eb4219140af7132bee86c0c0b05f22a473e69110b740b3585983
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1035.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1035,b37d6a93cc1d6e72c92bf95da7fc23c976439b986ee47507199bb0e8acb80dcb
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1036.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1036,277e8a1d5bd701c4cc5ed114c9476325640b554876114fbd94aaaa78d7e1de80
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1037.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1037,35d254da4428239643371e3398483e84bacf72f38d087434358d27d9de73351d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1039.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1039,8f7d16d20097960a56ef0ec94825d4f3130ba790d0f89fef02e324f8c5d1bc05
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/104.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:104,9d673ea5cc8934fc9f016e85d5bea6e146ad454d766cc9069cefd9a67a57ae07
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1041.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1041,d6534dfed0bd7b1e44cd3d27049785d98f9dd3e01f1194b9041738c3c4c7c564
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1042.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1042,370a6b5d8d79992f65b3b3817299f659c47c01d0068a2771c7037599179696a7
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1043.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1043,d8b144236fac51bc78daf7d23a6e1ed9bba082e494fde89e2992d90d5f5d43c3
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1044.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1044,be1371068410a84051bc01bff8a6d384ac26877daaad9a83961071d70cd55f48
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1046.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1046,5439f401c7e7b3ca5b59fa0b9f06e2a3efdc8c7ade0283d6cba5d4f88d2a8f6e
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1047.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1047,8cad83c2a225db726f38bcb01a5b8bb0db51ed21677b9dcf8dba7fdb66df80dd
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1048.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1048,f1e299ba30968c235a89467e5c904fad444e9f3703043d1bad0ee6724567facf
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1049.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1049,e05693115fa450adc1a28d37a6f1cba560ace45efac1fd7ad5f1b84a4fd158c3
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1050.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1050,ca7271594e5d44cb417a452480652f8e75e672933b43185b31aafdb0c7751b5b
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1051.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1051,f8812aa8624001dfc56069c365770cd00e93119c1e8c662dd18ec1e303f591a7
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1052.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1052,72ac6a3303ccd19860c41a650859de3ea890ca8a67f196f9cf42c43931deeabd
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1053.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1053,95c527db6e6e20f18c738fbe33577a8ce98f6e4b8f61b68cdbb83c0bafad9dd4
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1054.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1054,d32fd431b5e3db61f1f704482ab43655742091ad63c2f53fbfab2f53a065eeac
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1056.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1056,9bd1dcdb836ce19f860b2803cd453f16c4ed5d4961bbdb3b1c9062129bc6e46b
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1058.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1058,c3727a9d9fac96221f25acca2592fc00b2ede373ca7675f6a4422b9aa2ff96c0
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1059.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1059,2dc5875d5dd8ddb7fd23337c2978f360aa1621d4e20bd5e2c02872e07ceaaa44
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/106.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:106,a6fb2f0a574bcbba9daa013d13bad52c5470c5d67ec9a788f3b8888e7f3a9b6a
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1060.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1060,72b3898eab1961a0225bc7629c4edbce2df953439484125b8efdd72b430433ba
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1061.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1061,d3d10e1784d9dcd89f9e568dc6ae18d397386cd7f2fb0f1f000c12b70810760c
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1062.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1062,a812657fd54f0fd4052732c818de46f0950dc14e4a554aebfd491dbfa44c86c9
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1063.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1063,826ca135ac272e5a90100287cc05b72ecbf8c3086fe96793cf650280c31538e1
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1064.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1064,3863021cb2977252519a8e2aae3c8385a9e6654cc7967e32e638d103b04615b4
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1065.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1065,0adfe5d3c689153237c992a5bb67150ac8ba89e48e9bfd64aa06d713e7e30019
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1067.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1067,558a63c3340b497a6ee436c32c44e9cdce1d7ef908278446e15fdc1a7332a8d3
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1068.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1068,a3f3b77a9ad11473b4256f430944d518b11a83ac1daeaaa9373cbae69b67b4cb
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/107.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:107,2fb7d179348aa2f36b52af517fdc4631faf2ffb5a834c23bbe9e5c56a7507404
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1070.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1070,f1ab8ba8e82f3ab8910da7abdbc780aa69e1ba89e4e67383d667b01b1a18de8f
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1071.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1071,e47214ac0c1f5595cc2b0d466c7b06926ff6506723730c065e6e4a0bfdaebf3d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1073.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1073,2567b9d9695f9822105d2283c07e58aac2e9d7a13edcbb591359073e939de091
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1075.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1075,44dfdb33464b56680a40c90cd6a919effc2e563ec641ffe2fc330ce7344da822
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1076.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1076,f500c33f9a3b6bf94207034517c0c89b3abdfff4d9d2df6befaba3ef03431951
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1077.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1077,d8f55f0f2bf0c0962ca50e0e6263ae4cbb5dfdc559c79943166b5a3c76abc92e
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1078.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1078,0144a4b333958b9671e15e2c78afda9d507f02048d8897fae7f093bfd07806cf
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1079.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1079,57c2b7dfd037b08179dd72f2617614b5c92007847c2afc5ef4eb8c81057dac84
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/108.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:108,a41ed45b72d6925b49136adf3e56b1fa1b0f9bb930f28a17205797bb7ea73cf8
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1080.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1080,214e2340e83bd5ee8541383e707479b665be8b1a4e736f0cf7862e4bd4642c65
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1081.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1081,c40570541e87fb2f6aaa2c3f966a9523cc3b499bbed9902bbcc7485ca3d91a6f
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1083.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1083,1f6faf5fb33d91a82f7435b45fc2fd590709c6063d8182f9c95be3928d83b846
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1084.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1084,8321ba49d48db5b46af328e1b69bcabf098bcc0c8ae99a6baecf646e93675993
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1085.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1085,7f0a30d64ce0f72e9ca93be3d16f7f67e1e30d8646722e8232ee33d4a55a2c5b
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1086.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1086,51c9ffde53f0965b62a252e94e64c169fac95a477cf2f903317b41da1c15b74f
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1087.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1087,198e1f3a787e8f08f1f8d516c6345f4fff16ac2dab32dc0dd058ad37ccfe8042
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1089.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1089,aa3986d85f63dbec54f13e9c7ba7e1e4c83b8bf7b196635efae38a38d0b51a53
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/109.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:109,cb60b86d5324c8df071d24dc53e9847d9acd333d26e254cf8bdf5584d25899b1
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1091.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1091,26ce3fb8d6162365affc0e9eadb934c1b5ca3b227d903cfc06bf3375c35ad7d5
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1092.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1092,b93ab3566b5e7f926eff7a712be43e6cc05db8797ede157c0d5f00db06bf2626
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1093.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1093,9cf8b9ba567641006514b27e287c723846c05a4dee36f727674def477d2f9b65
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1095.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1095,208e86f8aff38278cd42dfcd6ccdafc3e94016917af4bcdce48ac4276bafe87c
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1096.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1096,d1c4f5eeacd835ef48d6be096926e050a747cbf767f116a21e2364d2888193c9
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1097.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1097,12a7e5e7699a284a2559cf2a3e1bd1a2a89bc971f9cc266d1ee0d47f6926566a
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1098.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1098,a9d16da4fa2fcf12d22e8c8cc186f7d986893f51e7925e000be3c7a45c0f45d8
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/11.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:11,47e0d682c7f99077a3eb1806f9235ba0d4d9d2bb02e8522a0128cf7a751625b0
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1101.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1101,b931dc2c222f6e4e8ac1b8b7a1bd98929464fb89433b480ff51b3d0bf98bb9d8
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1102.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1102,ac169d263054255fd56b96fc618fb989b3905e364ac23c9d3b5f136ad928d1b4
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1104.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1104,76d582ac0ea7786258e5520e765030e09333331498bd022399fce799c656f3ca
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1107.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1107,e13f025506c80da1e100fa18d10610aaf4d05eed40f862a24934c763aaa1144f
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1108.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1108,a6d0bd5271a5efac103c1ab4ebca7845991ae9a1ba651a0ab05c390f0a69b7df
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1109.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1109,3dd747ae805268bf0911ce523fe5299be8aeea80a1c5ae26e680d58e610ef454
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1110.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1110,c564097b15fcc40beb115925f47ab2441c9baf7b4b3d11c3acfd59fbf4788cb2
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1111.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1111,c94aef0c15c71020842a3ee552a5a53a65dd701a9def80c3bdec124e2400f9cd
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1112.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1112,1bb9f394601a89193bd91eae2aef3d67983e32e0b04abedc2831d229b97a3473
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1114.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1114,b1a4be2f8dfb475380d6227f78b45049d39f65bad20bc5f2788f8435c8747001
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1115.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1115,57dba0508a7e504a9a5de952a6454732a8063481150527fd23efa49be3f7024a
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1116.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1116,3c9de41a0e4ff9b38cd80690aa8bdfd7303eefc06b20f06f85df755f30f2cd7b
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1117.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1117,48ed87aff5ffb1a415dfe867906ac2c1376d0f7eb53e64ca07b3a232e7022c1a
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1118.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1118,e86d30c2970bc4e6fca3cea0de114c9244fa5b1d7350dda7b725e8ec85f8f91c
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1119.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1119,5d6a8c50a1516af6cad4f0bea002c56cf58a2e95b535ec38b60db7dae9e03e96
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/112.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:112,f177dbfa51406c9a46fcec88f179260d921ce38935b90d7098f9531256db852d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1120.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1120,a1756376667640ed2954f95b077eaa1faf50280b54c7f18506032f83f5afde8d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1121.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1121,f684061ec1562a48660d893b452fd82fb2026c9bdb172eef65654b2c80477c4c
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1122.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1122,bc4572b42c2c98f0407b5a63f5cc365f55d46d57ea777bda8535582a5b0c7819
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1123.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1123,4b209fc84976c3f23bbf1840b5773583f3d2ab2e91cfad04d7f957167d67551d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1125.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1125,dc8a022029968f8b3cf59f52f77de24ca228f5679426faf55d2e7ef90a48b957
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1126.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1126,3053b207821a4e27c38866c90b6423930f8cadd098182fb2087738664b106581
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1127.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1127,cc665d8300e4d2a32855736e928ab04880e1347b19309f3ab0cdada4c273574d
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1128.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1128,95814136ffd8fa7826ba51953c02db4dd030dbcda6fe168cf8d5278b1ce4c59e
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1129.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1129,7802b79f09f458e21b42d49440eb689c0ddac542ada8cb0a279f0be72d69eb5c
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/113.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:113,6f720e36e9396bdf67e9bdf929484a42810d1d67135117034a07d739d81e4e7f
/Users/gokulmallabathula/deep-fake/datasets/raw/Celeb-Youtube-fake/1130.mp4,1,,Celeb-Youtube-fake,Celeb-Youtube-fake:1130,b57f2374950ad55977a9bd21a5611315c89cca9eae663c96018ec88664e70e1d
